212795,0.1414,0.0000,0.0000
957795,0.1414,0.0000,0.0000
293891,0.1418,0.0000,0.0000
640093,0.1415,0.0000,0.0000
846732,0.1417,0.2500,0.3333
403513,0.1414,0.0000,0.0000
833745,0.1416,0.0000,0.0000
480932,0.1414,0.0000,0.0000
340418,0.1414,0.0000,0.0000
227142,0.1418,0.0000,0.0000
972819,0.1417,0.0000,0.0000
897956,0.1415,0.0000,0.0000
297327,0.1418,0.0000,0.0000
583015,0.1416,0.0000,0.0000
713797,0.1415,0.0000,0.0000
394262,0.1415,0.0000,0.0000
105347,0.1416,0.0000,0.0000
91008,0.1415,0.0000,0.0000
856779,0.1418,0.0000,0.0000
665526,0.1414,0.0000,0.0000
351326,0.1414,0.2500,0.1111
706100,0.1414,0.0000,0.0000
900771,0.1415,0.0000,0.0000
101747,0.1417,0.0000,0.0000
686477,0.1416,0.0000,0.0000
720966,0.1417,0.0000,0.0000
495198,0.1417,0.0000,0.0000
266648,0.1414,0.2500,0.1111
928836,0.1417,0.0000,0.0000
636753,0.1415,0.0000,0.0000
343064,0.1415,0.0000,0.0000
771999,0.1415,0.0000,0.0000
925617,0.1414,0.0000,0.0000
296803,0.1414,0.0000,0.0000
130743,0.1416,0.0000,0.0000
222251,0.1418,0.0000,0.0000
690669,0.1417,0.0000,0.0000
171414,0.1415,0.0000,0.0000
274850,0.1418,0.0000,0.0000
439244,0.1415,0.0000,0.0000
104805,0.1415,0.0000,0.0000
175854,0.1418,0.0000,0.0000
650904,0.1417,0.2500,0.1111
796040,0.1414,0.0000,0.0000
100742,0.1415,0.0000,0.0000
61483,0.1418,0.0000,0.0000
925888,0.1416,0.0000,0.0000
325178,0.1414,0.0000,0.0000
760049,0.1414,0.2500,0.1111
945754,0.1414,0.0000,0.0000
378187,0.1415,0.0000,0.0000
970295,0.1416,0.0000,0.0000
286613,0.1414,0.0000,0.0000
211053,0.1415,0.0000,0.0000
302706,0.1414,0.0000,0.0000
328016,0.1415,0.0000,0.0000
